TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3,SUPP_INFO,CONS_OBJ
Polygon,555622000,555622000,1,Kamnarok,Kamnarok,National Reserve,National Reserve,National,Not Reported,Not Applicable,0,0,0,87.7,86.80333199,Not Applicable,0,Designated,1983,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,10750,10750,1,Kerio Valley,Kerio Valley,National Reserve,National Reserve,National,VI,Not Applicable,0,0,0,66,65.71642445,Not Applicable,0,Designated,1983,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,19568,19568,1,Mpunguti,Mpunguti,Marine National Reserve,Marine National Reserve,National,VI,Not Applicable,1,11,9.380428634,11,11.1091341,Not Reported,11,Designated,1978,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,62221,62221,1,Laikipia,Laikipia,National Reserve,National Reserve,National,VI,Not Applicable,0,0,0,165,167.0248138,Not Applicable,0,Designated,1991,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555622003,555622003,1,Lake Elementaita,Lake Elementaita,National Sanctuary,National Sanctuary,National,Not Reported,Not Applicable,0,0,0,25.339,25.56627654,Not Applicable,0,Designated,2010,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555622004,555622004,1,Lake Kanyaboli,Lake Kanyaboli,National Reserve,National Reserve,National,Not Reported,Not Applicable,0,0,0,41.42,41.21090972,Not Applicable,0,Designated,2010,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,762,762,1,Lake Nakuru,Lake Nakuru,National Park,National Park,National,II,Not Applicable,0,0,0,188,190.3575819,Not Applicable,0,Designated,1968,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555622005,555622005,1,Lake Simbi,Lake Simbi,National Sanctuary,National Sanctuary,National,Not Reported,Not Applicable,0,0,0,0.417,0.442215073,Not Applicable,0,Designated,2000,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,2300,2300,1,Lake Bogoria,Lake Bogoria,National Reserve,National Reserve,National,II,Not Applicable,0,0,0,107,107.1634706,Not Applicable,0,Designated,1970,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,2415,2415,1,Losai,Losai,National Reserve,National Reserve,National,VI,Not Applicable,0,0,0,1806,1805.660813,Not Applicable,0,Designated,1976,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,1297,1297,1,Masai Mara,Masai Mara,National Reserve,National Reserve,National,II,Not Applicable,0,0,0,1510,1511.069884,Not Applicable,0,Designated,1974,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,19726,19726,1,Malka Mari,Malka Mari,National Park,National Park,National,II,Not Applicable,0,0,0,876,876.4196936,Not Applicable,0,Designated,1989,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,10751,10751,1,Maralal,Maralal,National Sanctuary,National Sanctuary,National,IV,Not Applicable,0,0,0,5,4.926256981,Not Applicable,0,Designated,1988,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,755,755,1,Meru,Meru,National Park,National Park,National,II,Not Applicable,0,0,0,870,871.3256583,Not Applicable,0,Designated,1966,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,14013,14013,1,Mombasa,Mombasa,Marine National Park,Marine National Park,National,Not Reported,Not Applicable,2,10,10.039489,10,10.039489,Not Reported,0,Designated,1986,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,12345,12345,1,Mombasa,Mombasa,Marine National Reserve,Marine National Reserve,National,Not Reported,Not Applicable,2,200,195.9163542,200,198.8764446,Not Reported,0,Designated,1986,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,760,760,1,Mt. Elgon,Mt. Elgon,National Park,National Park,National,II,Not Applicable,0,0,0,169,157.9973518,Not Applicable,0,Designated,1968,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,757,757,1,Mt. Kenya,Mt. Kenya,National Park,National Park,National,Not Reported,Not Applicable,0,0,0,715,593.4935884,Not Applicable,0,Designated,1968,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555622007,555622007,1,Mt. Kenya,Mt. Kenya,National Reserve,National Reserve,National,II,Not Applicable,0,0,0,2124,2119.944098,Not Applicable,0,Designated,2000,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,19562,19562,1,Mt. Longonot,Mt. Longonot,National Park,National Park,National,II,Not Applicable,0,0,0,52,52.18329917,Not Applicable,0,Designated,1983,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,2596,2596,1,Nasolot,Nasolot,National Reserve,National Reserve,National,II,Not Applicable,0,0,0,92,91.82398597,Not Applicable,0,Designated,1979,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,2433,2433,1,Mwea,Mwea,National Reserve,National Reserve,National,VI,Not Applicable,0,0,0,68,68.17215646,Not Applicable,0,Designated,1976,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,12344,12344,1,Ndere Island,Ndere Island,National Park,National Park,National,II,Not Applicable,0,0,0,4.2,4.055938573,Not Applicable,0,Designated,1986,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,2590,2590,1,South Kitui,South Kitui,National Reserve,National Reserve,National,VI,Not Applicable,0,0,0,1833,1828.271234,Not Applicable,0,Designated,1979,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555646867,555646867,1,Mwingi,Mwingi,National Reserve,National Reserve,National,VI,Not Applicable,0,0,0,745,635.767051,Not Applicable,0,Designated,1979,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,19566,19566,1,Watamu,Watamu,Marine National Park,Marine National Park,National,Not Reported,Not Applicable,0,32,1.663748891,32,31.8748899,Not Reported,0,Designated,1968,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555622010,555622010,1,Nyambene,Nyambene,National Reserve,National Reserve,National,Not Reported,Not Applicable,0,0,0,640.6,641.4587137,Not Applicable,0,Designated,2000,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,764,764,1,Ol Donyo Sabuk,Ol Donyo Sabuk,National Park,National Park,National,II,Not Applicable,0,0,0,18,20.58559985,Not Applicable,0,Designated,1967,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,2418,2418,1,Rahole,Rahole,National Reserve,National Reserve,National,VI,Not Applicable,0,0,0,1270,1270.389668,Not Applicable,0,Designated,1976,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,2296,2296,1,Ruma,Ruma,National Park,National Park,National,II,Not Applicable,0,0,0,120,120.6090156,Not Applicable,0,Designated,1983,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,2597,2597,1,Saiwa Swamp,Saiwa Swamp,National Park,National Park,National,II,Not Applicable,0,0,0,2,2.694213254,Not Applicable,0,Designated,1974,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,2298,2298,1,Samburu,Samburu,National Reserve,National Reserve,National,II,Not Applicable,0,0,0,165,165.112325,Not Applicable,0,Designated,1985,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,2427,2427,1,Shaba,Shaba,National Reserve,National Reserve,National,II,Not Applicable,0,0,0,239,239.7232556,Not Applicable,0,Designated,1974,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,759,759,1,Shimba Hills,Shimba Hills,National Reserve,National Reserve,National,II,Not Applicable,0,0,0,192.51,193.4899243,Not Applicable,0,Designated,1968,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,754,754,1,Sibiloi,Sibiloi,National Park,National Park,National,II,Not Applicable,0,0,0,1570,1542.561771,Not Applicable,0,Designated,1973,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,7888,7888,1,South Island,South Island,National Park,National Park,National,II,Not Applicable,0,0,0,150.5,149.3100897,Not Applicable,0,Designated,1983,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,2419,2419,1,South Turkana,South Turkana,National Reserve,National Reserve,National,II,Not Applicable,0,0,0,1091,1085.552427,Not Applicable,0,Designated,1979,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,2299,2299,1,Tana River Primate,Tana River Primate,National Reserve,National Reserve,National,II,Not Applicable,0,0,0,169,170.1435309,Not Applicable,0,Designated,1976,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,19564,19564,1,Tsavo West,Tsavo West,National Park,National Park,National,II,Not Applicable,0,0,0,9065,7024.077566,Not Applicable,0,Designated,1948,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,752,752,1,Tsavo East,Tsavo East,National Park,National Park,National,II,Not Applicable,0,0,0,11747,13380.52676,Not Applicable,0,Designated,1948,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,2595,2595,1,Ngai Ndethia,Ngai Ndethia,National Reserve,National Reserve,National,VI,Not Applicable,0,0,0,212,215.9002566,Not Applicable,0,Designated,1976,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555646868,555646868,1,Tsavo Road and Railways,Tsavo Road and Railways,National Reserve,National Reserve,National,Not Reported,Not Applicable,0,0,0,5.27,23.37002441,Not Applicable,0,Designated,1943,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,19565,19565,1,Marsabit,Marsabit,National Park,National Park,National,Not Reported,Not Applicable,0,0,0,145,145.1000207,Not Applicable,0,Proposed,0,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,753,753,1,Marsabit,Marsabit,National Reserve,National Reserve,National,Not Reported,Not Applicable,0,0,0,1122,1384.633142,Not Applicable,0,Proposed,1967,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,2417,2417,1,Boni,Boni,National Reserve,National Reserve,National,Not Reported,Not Applicable,0,0,0.224329907,1339,1339.613786,Not Applicable,0,Designated,1976,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555621995,555621995,1,Watamu,Watamu,Marine National Reserve,Marine National Reserve,National,Not Reported,Not Applicable,1,10,8.514570941,10,10.39560237,Not Reported,0,Designated,1968,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,765,765,1,Malindi,Malindi,Marine National Park,Marine National Park,National,II,Not Applicable,1,6,6.00720631,6,6.841336473,Not Reported,0,Designated,1968,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555621996,555621996,1,Malindi,Malindi,Marine National Reserve,Marine National Reserve,National,Not Reported,Not Applicable,2,213,143.6600024,213,151.9084337,Not Reported,0,Designated,1968,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555705847,555705847,1,Swara Conservancy,Swara Conservancy,Conservancy,Conservancy,National,Not Reported,Not Applicable,0,0,0,60.7,82.97789183,Not Applicable,0,Designated,2020,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555705848,555705848,1,ILRI Conservancy,ILRI Conservancy,Conservancy,Conservancy,National,Not Reported,Not Applicable,0,0,0,129.5,121.0165128,Not Applicable,0,Designated,2020,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,761,761_B,1,Nairobi,Nairobi,National Park,National Park,National,Not Reported,Not Applicable,0,0,0,8.09,9.625937778,Not Applicable,0,Designated,2020,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,761,761_A,1,Nairobi,Nairobi,National Park,National Park,National,II,Not Applicable,0,0,0,117,116.3129893,Not Applicable,0,Designated,1946,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,145585,145585,1,Mount Kenya National Park/Natural Forest,Parc national/Forêt naturelle du mont Kenya,World Heritage Site (natural or mixed),World Heritage Site (natural or mixed),International,Not Applicable,(vii)(ix),0,0,0,2023.34,1975.925789,Not Applicable,0,Inscribed,1997,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,946,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,145586,145586,1,Lake Turkana National Parks,Parcs nationaux du Lac Turkana,World Heritage Site (natural or mixed),World Heritage Site (natural or mixed),International,Not Applicable,(viii)(x),0,0,0,1614.85,1535.238404,Not Applicable,0,Inscribed,1997,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,946,KE-400,KEN,KEN,Not Applicable,Not Applicable
Polygon,555542339,555542339,1,Kenya Lake System in the Great Rift Valley,Réseau des lacs du Kenya dans la vallée du Grand Rift,World Heritage Site (natural or mixed),World Heritage Site (natural or mixed),International,Not Applicable,(vii)(ix)(x),0,0,0,320.34,331.1359884,Not Applicable,0,Inscribed,2011,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,946,KE-700,KEN,KEN,Not Applicable,Not Applicable
Polygon,7602,7602,1,Kikuyu Escarpment,Kikuyu Escarpment,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,383.1171,373.8364552,Not Applicable,0,Designated,1943,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,7668,7668,1,Mukogodo,Mukogodo,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,299.31,297.9875634,Not Applicable,0,Designated,1937,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,7722,7722,1,Taressia,Taressia,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,3.75,3.732428949,Not Applicable,0,Designated,1936,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,7631,7631,1,Londiani,Londiani,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,1.06,1.050950492,Not Applicable,0,Designated,1932,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,33506,33506,1,West Molo,West Molo,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,2.77,2.753561458,Not Applicable,0,Designated,1932,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,KE-700,KEN,KEN,Not Applicable,Not Applicable
Polygon,7678,7678,1,Magumo South,Magumo South,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,3.64,3.627537283,Not Applicable,0,Designated,1979,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,KE-200,KEN,KEN,Not Applicable,Not Applicable
Polygon,7694,7694,1,Nthangu,Nthangu,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,8.45,8.408973659,Not Applicable,0,Designated,1960,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,7562,7562,1,Ikilisa,Ikilisa,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,0.8,0.792508583,Not Applicable,0,Designated,1960,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,KE-400,KEN,KEN,Not Applicable,Not Applicable
Polygon,7623,7623,1,Kyai,Kyai,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,1.06,1.082077345,Not Applicable,0,Designated,1960,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,KE-400,KEN,KEN,Not Applicable,Not Applicable
Polygon,7675,7675,1,Mutula,Mutula,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,5.78,5.755291495,Not Applicable,0,Designated,1960,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,KE-400,KEN,KEN,Not Applicable,Not Applicable
Polygon,7621,7621,1,Kitumbuuni,Kitumbuuni,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,0.76,0.733614438,Not Applicable,0,Designated,1960,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,KE-400,KEN,KEN,Not Applicable,Not Applicable
Polygon,7603,7603,1,Kilala,Kilala,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,1.509,1.59880651,Not Applicable,0,Designated,1960,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,KE-400,KEN,KEN,Not Applicable,Not Applicable
Polygon,7641,7641,1,Malaba,Malaba,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,7.21,7.177733945,Not Applicable,0,Designated,1933,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,KE-800,KEN,KEN,Not Applicable,Not Applicable
Polygon,7647,7647,1,Marsabit,Marsabit,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,157.78,157.0837212,Not Applicable,0,Designated,1932,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,7663,7663,1,Mount Nyiro,Mount Nyiro,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,454.96,452.9613501,Not Applicable,0,Designated,1956,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,7586,7586,1,Kenze,Kenze,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,1.88,1.882698123,Not Applicable,0,Designated,1960,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,7684,7684,1,Ndatai,Ndatai,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,0.15,0.145002459,Not Applicable,0,Designated,1960,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,KE-400,KEN,KEN,Not Applicable,Not Applicable
Polygon,7686,7686,1,Nduluni Kalani,Nduluni Kalani,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,1.06,1.052882929,Not Applicable,0,Designated,1960,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,KE-400,KEN,KEN,Not Applicable,Not Applicable
Polygon,7609,7609,1,Kioo,Kioo,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,0.45,0.435147452,Not Applicable,0,Designated,1960,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,KE-400,KEN,KEN,Not Applicable,Not Applicable
Polygon,7624,7624,1,Kyemundu,Kyemundu,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,1.41,1.464878861,Not Applicable,0,Designated,1960,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,7744,7744,1,Witu,Witu,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,40.02,39.84084129,Not Applicable,0,Designated,1962,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,7679,7679,1,Namanga Hill,Namanga Hill,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,119.04,118.514359,Not Applicable,0,Designated,1979,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,7685,7685,1,Ndotos Range,Ndotos Range,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,932.05,927.9601382,Not Applicable,0,Designated,1956,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,7721,7721,1,Tarambas Hill,Tarambas Hill,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,3.86,4.728124638,Not Applicable,0,Designated,1949,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,KE-700,KEN,KEN,Not Applicable,Not Applicable
Polygon,7550,7550,1,Chepkuchumo,Chepkuchumo,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,3.2,3.258593742,Not Applicable,0,Designated,1962,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,KE-700,KEN,KEN,Not Applicable,Not Applicable
Polygon,7640,7640,1,Makuli-Nguuta,Makuli-Nguuta,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,16.76,16.68318201,Not Applicable,0,Designated,1960,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,KE-400,KEN,KEN,Not Applicable,Not Applicable
Polygon,7608,7608,1,Kiongwani,Kiongwani,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,0.37,0.369218094,Not Applicable,0,Designated,1960,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,KE-400,KEN,KEN,Not Applicable,Not Applicable
Polygon,7728,7728,1,Tingwa Hill,Tingwa Hill,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,9.05,9.00555803,Not Applicable,0,Designated,1954,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,KE-700,KEN,KEN,Not Applicable,Not Applicable
Polygon,7578,7578,1,Kaptaroi,Kaptaroi,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,3.27,3.163571276,Not Applicable,0,Designated,1936,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,KE-700,KEN,KEN,Not Applicable,Not Applicable
Polygon,7732,7732,1,Tumeya,Tumeya,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,5.77,5.748465091,Not Applicable,0,Designated,1961,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,KE-700,KEN,KEN,Not Applicable,Not Applicable
Polygon,33408,33408,1,Kapchorua IV,Kapchorua IV,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,1.42,1.406015761,Not Applicable,0,Designated,1941,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,KE-700,KEN,KEN,Not Applicable,Not Applicable
Polygon,7573,7573,1,Kapchorua I,Kapchorua I,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,1.46,1.400277747,Not Applicable,0,Designated,1941,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,KE-700,KEN,KEN,Not Applicable,Not Applicable
Polygon,555759477,555759477,1,Macha,Macha,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,0.1457,0.181143536,Not Applicable,0,Designated,1991,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555759475,555759475,1,Kulundu,Kulundu,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,0.0008,0.00352787,Not Applicable,0,Designated,1991,Federal or national ministry or agency,State,Kenya Forest Service,Not Reported,State Verified,178,Not Reported,KEN,KEN,Not Applicable,Not Applicable
